PubchemCTD,CID,CanonicalSMILES,InChIKey
C017822,62805,C1=CC=C2C(=C1)C3=C(N2)N=C(C=C3)N,FJTNLJLPLJDTRM-UHFFFAOYSA-N
C006698,25429,COC(=O)NC1=NC2=CC=CC=C2N1,TWFZGCMQGLPBSX-UHFFFAOYSA-N
C410870,6683,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O,BBNQQADTFFCFGB-UHFFFAOYSA-N
C062567,132101,CCN(C)C(=O)C(C)S(=O)C,VJFHEFUXNJKIJE-UHFFFAOYSA-N
C054108,101450,C1=CC=C(C=C1)C[Se]C#N,WSKWDMOVMQKKQI-UHFFFAOYSA-N
C541980,75241628,COC1=CC(=C(C=C1)C=CC2=C(C=CC=C2OC)OC)OC,ATUGWMZMPPCPIP-UHFFFAOYSA-N
C458179,5281697,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O,JVXZRQGOGOXCEC-UHFFFAOYSA-N
C059295,145659,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC,LKMNXYDUQXAUCZ-UHFFFAOYSA-N
C014568,5281617,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O,JPMYFOBNRRGFNO-UHFFFAOYSA-N
C519626,60156255,CC1=NC2=CC3=C(C=C2N=C1)N=C(N3C)N,VDYWCSWBQPTHDB-UHFFFAOYSA-N
C520611,11948307,C1=CC=C(C(=C1)CC(=O)OC2=CC=C(C=C2)C3=CC(=S)SS3)NC4=C(C=CC=C4Cl)Cl,BRDUXOHVEZVAHI-UHFFFAOYSA-N
C539817,11245227,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,MLKXDPUZXIRXEP-WXKFDZDZSA-N
C520945,72961991,COC1=CC=CC(=C1)C=CC(=O)NC2=CC(=C(C(=C2)OC)OC)OC,LVHOHZHTZXRVRJ-UHFFFAOYSA-N
C028632,65752,C1CN2C(=NC3=CC=CC=C3C2=O)C4=C1C5=CC=CC=C5N4,ACVGWSKVRYFWRP-UHFFFAOYSA-N
C013031,638276,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2O,AETKQQBRKSELEL-ZHACJKMWSA-N
C039824,160237,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O)OC,IMEYGBIXGJLUIS-UHFFFAOYSA-N
C012526,5280459,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,OXGUCUVFOIWWQJ-HQBVPOQASA-N
C057617,5281642,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O,VYAKIUWQLHRZGK-UHFFFAOYSA-N
D010616,168339423,COC(=O)C1=CC(=C2C(=C1)C=CC3=CC=CC=C32)C4=CC=CC=C4,KFZIPODTQHKNCU-UHFFFAOYSA-N
C540395,5380452,CC1=CCC(CC1=NO)C(=C)C,JOAADLZWSUDMHZ-ZHACJKMWSA-N
C119493,656539,CSCCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O,GKUMMDFLKGFCKH-URYVQPGZSA-N
C119494,76957235,CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O,GMMLNKINDDUDCF-JRWRFYLSSA-N
C451019,5282361,C1=CC=C(C=C1)C(=O)C=CC2=CC=C(C=C2)O,PWWCDTYUYPOAIU-DHZHZOJOSA-N
C002615,9136,C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C=C3,TUAHORSUHVUKBD-UHFFFAOYSA-N
C015304,68079,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC,DFMAXQKDIGCMTL-UHFFFAOYSA-N
C033309,39184,C1=CC2=C(C=CC3=C2C4=C1C=CC(=C4C=C3)[N+](=O)[O-])[N+](=O)[O-],GUXACCKTQWVTLG-UHFFFAOYSA-N
C041150,33699,CN1C2=C(C3=CC=CC=C3C=C2)C4=C1C=CC5=CC=CC=C54,SBOZXXIZLLMJJG-UHFFFAOYSA-N
C068923,86387,C1=CC=C2C(=C1)C3=C4C(=C2[N+](=O)[O-])C=CC5=C(C=CC(=C54)C=C3)[N+](=O)[O-],FZBOFNLBBMIJMT-UHFFFAOYSA-N
C025963,19933,C1=CC(=CC=C1N=C(N)N=C(N)N)Cl,HTYFFCPFVMJTKM-UHFFFAOYSA-N
D003849,135398592,C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O,YKBGVTZYEHREMT-KVQBGUIXSA-N
C005246,4276,COC1=CC(=CC2=C1OCO2)CC=C,BNWJOHGLIBDBOB-UHFFFAOYSA-N
C509288,688674,COC1=C(C=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2)OC,ZGHORMOOTZTQFL-UHFFFAOYSA-N
C041477,11349,C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O,HVQAJTFOCKOKIN-UHFFFAOYSA-N
C062711,68112,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=CC=C3O2)O,IYBLVRRCNVHZQJ-UHFFFAOYSA-N
C487850,77793,COC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,OMICQBVLCVRFGN-UHFFFAOYSA-N
C485383,1880,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O,COCYGNDCWFKTMF-UHFFFAOYSA-N
C487413,13872,COC1=CC2=C(C=C1)NC=C2,DWAQDRSOVMLGRQ-UHFFFAOYSA-N
D004087,71171,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O,ADYPXRFPBQGGAH-UMYZUSPBSA-N
C023717,5280442,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,DANYIYRPLHHOCZ-UHFFFAOYSA-N
C429845,5281894,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O,MQGPSCMMNJKMHQ-UHFFFAOYSA-N
C064276,4679,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,IQPSEEYGBUAQFF-UHFFFAOYSA-N
C003898,7000,COC1=CC=CC=C1N,VMPITZXILSNTON-UHFFFAOYSA-N
C421010,154224,C1=CC=C2C(=C1)C3=C(N2C4=CC=C(C=C4)N)C=NC=C3,CKJBUSARXRFUDR-UHFFFAOYSA-N
C091891,5281728,C1=CC(=CC=C1C=CC2=C3C(C(OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O,FQWLMRXWKZGLFI-YVYUXZJTSA-N
C010262,64961,C1=CC=C2C(=C1)C3=C(N2)C=NC=C3,AIFRHYZBTHREPW-UHFFFAOYSA-N
C028904,36679,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,PUIYMUZLKQOUOZ-UHFFFAOYSA-N
D011319,4908,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,INDBQLZJXZLFIT-UHFFFAOYSA-N
C028405,8663,C1=CC=C2C=C(C=CC2=C1)O,JWAZRIHNYRIHIV-UHFFFAOYSA-N
D019297,1493,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,UFBJCMHMOXMLKC-UHFFFAOYSA-N
C073710,73581,CC(C)(C)C1(CC2C3(C14C(C(=O)OC4OC3=O)O)CC(=O)O2)O,MOLPUWBMSBJXER-YDGSQGCISA-N
C058295,9867869,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5O)C(C)(C)C)C(C(=O)OC6O4)O)O,AMOGMTLMADGEOQ-DTDWCABLSA-N
C008661,72344,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,MRIAQLRQZPPODS-UHFFFAOYSA-N
C005328,7048,COC1=CC=CC=C1[N+](=O)[O-],CFBYEGUGFPZCNF-UHFFFAOYSA-N
C047386,122068,CCNCC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,VRXFDHAGFYWGHT-UHFFFAOYSA-N
D000096,180,CC(=O)C,CSCPPACGZOOCGX-UHFFFAOYSA-N
D000655,2165,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,OVCDSSHSILBFBN-UHFFFAOYSA-N
C037413,53230,C1=CC2=C3C(=C1)C=CC4=C(C=C(C(=C43)C=C2)[N+](=O)[O-])[N+](=O)[O-],KTNUVDBUEAQUON-UHFFFAOYSA-N
C033310,39185,C1=CC2=C3C(=C(C=C2)[N+](=O)[O-])C=CC4=C(C=CC1=C43)[N+](=O)[O-],BLYXNIHKOMELAP-UHFFFAOYSA-N
C009947,13,C1=CC(=C(C=C1Cl)Cl)Cl,PBKONEOXTCPAFI-UHFFFAOYSA-N
D002753,2733,C1=CC2=C(C=C1Cl)NC(=O)O2,TZFWDZFKRBELIQ-UHFFFAOYSA-N
C023666,1049,C1=CC=NC=C1,JUJWROOIHBZHMG-UHFFFAOYSA-N
C004726,7239,C1=CC=C(C(=C1)Cl)Cl,RFFLAFLAYFXFSW-UHFFFAOYSA-N
C018511,4685,C1=CC(=CC=C1Cl)Cl,OCJBOOLMMGQPQU-UHFFFAOYSA-N
C003060,11855,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,CEOCDNVZRAIOQZ-UHFFFAOYSA-N
D004147,15625,C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C=C3O2)Cl)Cl,HGUFODBRKLSHSI-UHFFFAOYSA-N
C014983,36324,CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,QXAITBQSYVNQDR-UHFFFAOYSA-N
C011677,39941,CC(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)Cl)C(=O)O,MITFXPHMIHQXPI-UHFFFAOYSA-N
C026486,5889,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,LHRCREOYAASXPZ-UHFFFAOYSA-N
C073539,78160,CSCCCCN=C=S,IHQDGXUYTSZGOG-UHFFFAOYSA-N
C031180,9171,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,WDECIBYCCFPHNR-UHFFFAOYSA-N
C030935,5954,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,DXBHBZVCASKNBY-UHFFFAOYSA-N
C022921,9158,C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,HAXBIWFMXWRORI-UHFFFAOYSA-N
C007738,9154,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,GVEPBJHOBDJJJI-UHFFFAOYSA-N
C031181,995,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,YNPNZTXNASCQKK-UHFFFAOYSA-N
C030984,31423,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,BBEAQIROQSPTKN-UHFFFAOYSA-N
C039602,5281612,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,MBNGWHIJMBWFHU-UHFFFAOYSA-N
C043562,10680,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,VHBFFQKBGNRLFZ-UHFFFAOYSA-N
C094210,135402056,C(CN(CCN)[N+](=NO)[O-])N,YNRCBOXEDICOIX-CLFYSBASSA-N
C117619,11317,CC1=C(C2=CC=CC=C2C=C1)C,QNLZIZAQLLYXTC-UHFFFAOYSA-N
C031969,11304,CC1=CC=C(C2=CC=CC=C12)C,APQSQLNWAIULLK-UHFFFAOYSA-N
C023754,5487,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,XFYDIVBRZNQMJC-UHFFFAOYSA-N
C089750,60857,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,ULSDMUVEXKOYBU-ZDUSSCGKSA-N
C093582,10326,C1CC2=CC=CC=C2C1,PQNFLJBBNBOBRQ-UHFFFAOYSA-N
C013352,42266,CC1(CC2=CC(=C(C(=C2C1=O)Cl)Cl)OCC(=O)O)C3=CC=CC=C3,PRKWVSHZYDOZLP-UHFFFAOYSA-N
C037556,7921,CC1CCC(=O)O1,GAEKPEKOJKCEMS-UHFFFAOYSA-N
C004354,7430,C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-],BIXZHMJUSMUDOQ-UHFFFAOYSA-N
C018911,159619,C1=CC=C2C(=C1)C=CC3=C2C=C4C=CC5=C(C4=C3)C(C(C=C5)O)O,YNRNDZFOPXEGFK-UHFFFAOYSA-N
C043168,10329,C1COC2=CC=CC=C21,HBEDSQVIWPRPAY-UHFFFAOYSA-N
C474480,15506,CCCCC1CCCCC1,GGBJHURWWWLEQH-UHFFFAOYSA-N
C017057,6043,C1=CC=C2C(=C1)NC(=O)O2,ASSKVPFEZFQQNQ-UHFFFAOYSA-N
C050701,71310,CCC1(CC2=CC=CC=C2C1)C3=CN=CN3,HSWPZIDYAHLZDD-UHFFFAOYSA-N
C075875,65030,CC1C2C(CC3(C=CC(=O)C(=C3C2OC1=O)C)C)O,LUHMMHZLDLBAKX-DBIGVJDZSA-N
C466921,11328,CC1=CC2=CC=CC(=C2C=C1)C,CBMXCNPQDUJNHT-UHFFFAOYSA-N
C023847,49970,C1=CC2=NC3=C(N2C=C1)N=C(C=C3)N,BUXVIXBGMQXWGT-UHFFFAOYSA-N
C028322,1922,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3,PJFMAVHETLRJHJ-UHFFFAOYSA-N
C046094,88446,C1=CC=C2C(=C1)C=CC3=C(C4=CC=CC=C4C=C32)Cl,SBPAFMRNDOFNLB-UHFFFAOYSA-N
C081194,11926,CC1=CC2=CC=CC=C2N=C1,DTBDAFLSBDGPEA-UHFFFAOYSA-N
C057714,164045,CCOC1=CC2=C(C=C1)C=C(C(=O)O2)C#N,YAFGHMIAFYQSCF-UHFFFAOYSA-N
C037073,7060,CC1=NC2=CC=CC=C2C=C1,SMUQFGGVLNAIOZ-UHFFFAOYSA-N
C082155,7119,COC1=CC2=CC=CC=C2C=C1,LUZDYPLAQQGJEA-UHFFFAOYSA-N
C023785,49971,CC1=CC=CN2C1=NC3=C2N=C(C=C3)N,AYLURHVFAYRSHT-UHFFFAOYSA-N
C053085,80220,CN1C(=O)C2=C(NC1=O)N=CN2,MVOYJPOZRLFTCP-UHFFFAOYSA-N
C031337,7003,C1=CC=C2C(=C1)C=CC=C2Cl,JTPNRXUCIXHOKM-UHFFFAOYSA-N
C058272,135409468,C1CN(CCN1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,JNNOSTQEZICQQP-UHFFFAOYSA-N
D014227,123047,C1=CN=NN=C1,JYEUMXHLPRZUAT-UHFFFAOYSA-N
C472365,9794218,CC1=NC(=CS1)C#CC2=CN=CC=C2,NRBNGHCYDWUVLC-UHFFFAOYSA-N
C073050,69504,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C=O,YMNKUHIVVMFOFO-UHFFFAOYSA-N
C009500,610479,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,YEZNLOUZAIOMLT-UHFFFAOYSA-N
C100057,13263,CCNC1=NC(=NC(=N1)SC)NC(C)C,RQVYBGPQFYCBGX-UHFFFAOYSA-N
C010347,13450,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,IROINLKCQGIITA-UHFFFAOYSA-N
D053626,74989,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,BSJMWHQBCZFXBR-UHFFFAOYSA-N
D015365,3229,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,IDYZIJYBMGIQMJ-UHFFFAOYSA-N
C006593,11937,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,YCSBALJAGZKWFF-UHFFFAOYSA-N
C076580,119220,COC1=CC2=C(C=C1)N=C3C=CC(=O)C=C3O2,KNYYMGDYROYBRE-UHFFFAOYSA-N
D014223,5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,FNYLWPVRPXGIIP-UHFFFAOYSA-N
D011759,10176084,C1CC=CNC1,VSWICNJIUPRZIK-UHFFFAOYSA-N
C058218,60835,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,ZEUITGRIYCTCEM-KRWDZBQOSA-N
C105050,135409453,CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC,IKBKZGMPCYNSLU-RGVLZGJSSA-N
C004482,15352,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)N,YZVWKHVRBDQPMQ-UHFFFAOYSA-N
D006145,3518,C1CCCN(CCC1)CCN=C(N)N,ACGDKVXYNVEAGU-UHFFFAOYSA-N
C019498,7475,C1=CC(=CC=C1N)[N+](=O)[O-],TYMLOMAKGOJONV-UHFFFAOYSA-N
D011092,174,C(CO)O,LYCAIKOWRPUZTN-UHFFFAOYSA-N
D019422,5988,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,CZMRCDWAGMRECN-UGDNZRGBSA-N
C062898,3894,C1=CC=C(C(=C1)CN(CC2=C(C=CC(=C2)O)O)C3=CC(=C(C=C3)O)C(=O)O)O,ULTTYPMRMMDONC-UHFFFAOYSA-N
C074153,5708,C1=CC(=CC=C1C[Se]C#N)C[Se]C#N,QFTBWTJGZHUOAW-UHFFFAOYSA-N
C040345,36730,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)Cl,WNYHOOQHJMHHQW-UHFFFAOYSA-N
C535034,10846871,C#CC1=CC2=C3C(=C1)C=CC4=C3C(=CC=C4)C=C2,VVMDWPNNECNGTO-UHFFFAOYSA-N
C065012,115017,C#CC1=CC2=CC=CC=C2C=C1,IZXPFTLEVNQLGD-UHFFFAOYSA-N
C065011,146322,C=CC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1,WPMHMYHJGDAHKX-UHFFFAOYSA-N
C096666,182098,C#CC1=CC2=CC=CC=C2C3=CC=CC=C31,FMKVRRYQWWPOAL-UHFFFAOYSA-N
C045018,68578,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4OC)O,BCWZIZLVBYHFES-PYEWSWHRSA-N
C535035,54094439,C#CC1=CC2=CC=CC3=C2C4=C(C=CC=C14)C=C3,MWCIWTVUVKVTQG-UHFFFAOYSA-N
C023626,34464,C#CC1=CC=C(C=C1)C2=CC=CC=C2,BPBNKCIVWFCMJY-UHFFFAOYSA-N
C049030,25760,C1=CC=C2C(=C1)C3=CC=CC4=CC(=CC2=C43)[N+](=O)[O-],VBCBFNMZBHKVQN-UHFFFAOYSA-N
C042881,154905,C#CC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1,VEBUBSLYGRMOSZ-UHFFFAOYSA-N
C119626,132472083,CCOC(=O)CC(C1=C2C(=CC=C1)NC(=N2)CCC3=CC=CC=C3)O,JGABLCCPSPJIEI-QGZVFWFLSA-N
C120148,5311432,CC1=NC(=CC=C1)C=CC2=CC=CC=C2,SISOFUCTXZKSOQ-ZHACJKMWSA-N
C010574,7095,C1=CC=C(C=C1)C2=CC=CC=C2,ZUOUZKKEUPVFJK-UHFFFAOYSA-N
C425784,396813,CC1=C(C=CC(=C1)C2=NC3=C(S2)C=CC(=C3)F)N,IFWLHIIUGSEKKE-UHFFFAOYSA-N
C023389,28597,C1CC2=C(C=C1)C=C3C=CC4=C5C3=C2C=CC5=CC=C4,CRWVCBYUFDAUHN-UHFFFAOYSA-N
C074998,115324,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4C(=C(C(=C5O)O)O)O)C=C2,DXQZVENCJJJMDK-UHFFFAOYSA-N
C006718,9117,C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,GYFAGKUZYNFMBN-UHFFFAOYSA-N
C402363,54377632,CC#CC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1,UXRKWCWSGKXWRT-UHFFFAOYSA-N
C122062,384525,CC1=C(C=CC(=C1)C2=NC3=CC=CC=C3S2)N,IDBCUMFOZBUJCL-UHFFFAOYSA-N
C041508,9131,C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3,SXQBHARYMNFBPS-UHFFFAOYSA-N
C059650,95752,C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)Cl,GEYFXQNOTPBYPC-UHFFFAOYSA-N
C006710,9164,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N
C506997,132472084,C1=CC=C(C=C1)CCC2=NC3=C(C=CC=C3N2)C(CC(=O)O)O,NBDFAOVIPWQHHK-OAHLLOKOSA-N
C406304,3034478,CC1=C2C(=CC=C1)NC(=S)N2,UDQCDDZBBZNIFA-UHFFFAOYSA-N
C040449,155794,CC1=CN=C(C(=C1OC)C)CSC2=NC3=C(N2)C=C(C=C3)OC,XURCIPRUUASYLR-UHFFFAOYSA-N
C053839,44134771,CCCO.CCCO.CCCO.CCCO.C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(O2)C(C8O)O)CO)CO)CO)CO)CO)CO)O)O)O,BZRWCHBEBFPRGF-UHFFFAOYSA-N
C066957,67249,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O.[Cl-],YPVZJXMTXCOTJN-UHFFFAOYSA-N
C107882,88308,COC1=CC(=O)OC(C1)CCC2=CC3=C(C=C2)OCO3,RSIWXFIBHXYNFM-NSHDSACASA-N
C076881,5281567,COC1=CC(=O)OC(C1)C=CC2=CC3=C(C=C2)OCO3,GTEXBOVBADJOQH-FWEMWIAWSA-N
C057580,72277,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,XMOCLSLCDHWDHP-IUODEOHRSA-N
C053486,67473,C1=CC2=C(C3=C(C=C2)N=CC=C3)N=C1,OZKOMUDCMCEDTM-UHFFFAOYSA-N
C025968,7002,CC1=CC=CC2=CC=CC=C12,QPUYECUOLPXSFR-UHFFFAOYSA-N
C042552,6734,C1CC2=CC=CC3=C2C1=CC=C3,CWRYPZZKDGJXCA-UHFFFAOYSA-N
C027384,7055,CC1=CC2=CC=CC=C2C=C1,QIMMUPPBPVKWKM-UHFFFAOYSA-N
C085470,127882,CC1=CN=C2C=C(C3=C(C2=N1)N=C(N3C)N)CO,LBDRKRYEJXQHBG-UHFFFAOYSA-N
C105430,9223,C1=CC=C2C(=C1)C=CO2,IANQTJSKSUMEQM-UHFFFAOYSA-N
C401932,11425923,CC1COC2=C1C(=O)C(=O)C3=C2C=CC4=C(C=CC=C43)C,HARGZZNYNSYSGJ-JTQLQIEISA-N
C100420,17593,CC1=C(C(=CC=C1)N)N,AXNUJYHFQHQZBE-UHFFFAOYSA-N
C524316,206035,CS(=O)CCCCCN=C=S,IUUQPVQTAUKPPB-UHFFFAOYSA-N
C027309,36231,C1=C(C=C(C(=C1Cl)Cl)Cl)C2=CC(=C(C(=C2)Cl)Cl)Cl,ZHLICBPIXDOFFG-UHFFFAOYSA-N
C524315,23362293,CCCCC(=O)CN=C=S,GAMOIYAHFLGUMB-UHFFFAOYSA-N
C011521,96364,CC1=C2C=CNC(=C2C=C3C1=NC4=CC=CC=C43)C,WBGUTGOSUBJTJZ-UHFFFAOYSA-N
C041509,6853,C1C2=CC=CC=C2C3=CC=CC=C31,NIHNNTQXNPWCJQ-UHFFFAOYSA-N
C010177,441929,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,IBAJNOZMACNWJD-HVUPOBLPSA-N
C050131,3433,CC1=NC2=C(N1)C(=O)N(C(=O)N2CC3=CC=CO3)C,KGQZGCIVHYLPBH-UHFFFAOYSA-N
C010914,7261,CC1=C(C=C(C=C1)N)N,VOZKAJLKRJDJLL-UHFFFAOYSA-N
C100101,17534,C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,KIVUHCNVDWYUNP-UHFFFAOYSA-N
C015959,637796,CC=CC1=CC2=C(C=C1)OCO2,VHVOLFRBFDOUSH-NSCUHMNNSA-N
C023614,568,C1=CC=C2C(=C1)C3=CC=CC=C3O2,TXCDCPKCNAJMEE-UHFFFAOYSA-N
D009762,7340,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C,PFRYFZZSECNQOL-UHFFFAOYSA-N
C014138,34466,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)C(=C(Cl)Cl)Cl,RUYUCCQRWINUHE-UHFFFAOYSA-N
C033006,62331,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O,FHNINJWBTRXEBC-UHFFFAOYSA-N
C087667,38019,C1=CC(=C(C=C1C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl,LCXMEXLGMKFLQO-UHFFFAOYSA-N
C054923,114900,CC1=CC(=CC2=C1OC3=C2C(=CC(=C3)Cl)Cl)Cl,RPMARRQIRRJWEZ-UHFFFAOYSA-N
C038890,42128,C1=C2C3=CC(=C(C(=C3OC2=CC(=C1Cl)Cl)Cl)Cl)Cl,OGBQILNBLMPPDP-UHFFFAOYSA-N
C014211,39929,C1=C2C3=CC(=C(C=C3OC2=CC(=C1Cl)Cl)Cl)Cl,KSMVNVHUTQZITP-UHFFFAOYSA-N
D004237,3120,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,XMTQQYYKAHVGBJ-UHFFFAOYSA-N
C075954,114764,C1=CC=C2C(=C1)C3=CC4=NC5=CC=CC=C5C4=CC3=N2,HLVSZSQYBQCBQG-UHFFFAOYSA-N
C444299,3071,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,VFTRKSBEFQDZKX-UHFFFAOYSA-N
C524826,80277,C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,LQDARGUHUSPFNL-UHFFFAOYSA-N
D006247,5280953,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,BXNJHAXVSOCGBA-UHFFFAOYSA-N
D010069,10523409,C1=CC(=CC=C1OCC2=NN=C(O2)C3=CC(=C(C=C3Cl)Cl)F)Cl,FRYPWUYDPUBMRU-UHFFFAOYSA-N
C005197,5359485,CC1=CC(=CC2=C1C3=C(C(=CC(=C3)O)O)C(=O)O2)O,CEBXXEKPIIDJHL-UHFFFAOYSA-N
C018206,5360741,CC1=CC(=CC2=C1C3=C(C(=CC(=C3)OC)O)C(=O)O2)O,LCSDQFNUYFTXMT-UHFFFAOYSA-N
C026487,9128,C1=CC=C2C(=C1)C3=CC=CC4=C3C5=C(C=CC=C25)C=C4,TXVHTIQJNYSSKO-UHFFFAOYSA-N
C111855,1863,C1=CC=C2C(=C1)C3=CC4=C(C5=CC=CC=C5N4)C(=C3N2)C=O,ZUDXFBWDXVNRKF-UHFFFAOYSA-N
